"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
1141.35917001618,-1.39163796267517,0.160781284413641,5.02903610758259e-19,6.48018568320432e-17,"Epb41l2","Down in Mutant"
367.379413858772,-1.48708581166717,0.172542165571857,6.55028693808781e-19,8.33991890510108e-17,"Slc25a45","Down in Mutant"
352.884872511161,-1.95891813789356,0.229778212582718,8.30266901503076e-19,1.04467111900887e-16,"Hk3","Down in Mutant"
254.08353236705,-2.40463055133508,0.285922361621101,1.40783267227509e-18,1.75078725930024e-16,"Chst1","Down in Mutant"
110.866711388075,-2.83358808850119,0.340889112412664,2.32312865215296e-18,2.855846084457e-16,"Jam2","Down in Mutant"
371.351518850969,-1.40547281313498,0.166776203786867,3.58075963552561e-18,4.35184367067573e-16,"Dock8","Down in Mutant"
438.190918988344,-2.0360060310734,0.244048697940533,3.71808781456086e-18,4.46797181760994e-16,"Cmtm7","Down in Mutant"
57.2386617348336,-3.56806099270181,0.423266859292366,4.55036653767674e-18,5.40735223560586e-16,"Col6a3","Down in Mutant"
522.748937860892,-1.6118006222812,0.1932339911661,5.49961499780651e-18,6.39330243495006e-16,"Daglb","Down in Mutant"
1515.19841728237,-1.70611136546984,0.205094721918348,6.21672233050394e-18,7.14923068007953e-16,"Plxnb2","Down in Mutant"
791.598071540748,-1.53713228166154,0.184757023175777,7.35803015026268e-18,8.37171621883611e-16,"Lair1","Down in Mutant"
370.041209361144,-1.3431499127481,0.161029715891515,8.19376747374035e-18,9.22445717175295e-16,"Zfp710","Down in Mutant"
922.123004725099,-2.46777250905803,0.301706094422249,9.57527690532137e-18,1.06674569273346e-15,"Ntpcr","Down in Mutant"
81.930785379134,-2.8103783009152,0.343985106203997,1.38004440956383e-17,1.52160566600878e-15,"Gabbr1","Down in Mutant"
75.5056528063729,-2.24886067222291,0.273467879592357,1.66194866206672e-17,1.81372866742893e-15,"Tspan32","Down in Mutant"
4835.93150168749,-1.3802076061762,0.167625316845605,1.9211494179776e-17,2.05466930252704e-15,"Cx3cr1","Down in Mutant"
396.537349090626,-2.14366021059934,0.265638844114396,3.25726130034532e-17,3.41533427521502e-15,"Itga6","Down in Mutant"
