"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","significance"
8.95730006179375,1.54921582876285,0.635689090164276,0.00140818875982515,0.00650284058131691,"Haao","Up in Mutant"
270.951202559572,-0.546194526348031,0.183112594784626,0.00140907019144834,0.00650410258849373,"Ostc","Not significant"
20.5795442081878,1.05722756415144,0.398238977911654,0.0014109743936355,0.00651008245898692,"Gps1","Up in Mutant"
122.272788629113,0.685007046847522,0.234176048836414,0.00141594225834878,0.00653018648255293,"Csnk2a2","Not significant"
24.2912411894164,-1.37822999850255,0.59124476299679,0.00141696351641459,0.00653207965864397,"2210408F21Rik","Down in Mutant"
250.141939778696,0.533428616396012,0.176655230921651,0.00141826604491111,0.00653526727717551,"Pin1","Not significant"
84.3141280251051,-0.742636548855304,0.263537816420339,0.0014194360965875,0.0065372371215983,"Pecr","Not significant"
125.440926810458,0.611313159637125,0.2064647084589,0.00141991601996006,0.0065372371215983,"Spsb3","Not significant"
69.1813128514769,-0.693716722244383,0.240880289280371,0.00143377962575632,0.00659683128029493,"Acvr1","Not significant"
46.01358860717,0.748003955238385,0.261268142030489,0.00143409375658586,0.00659683128029493,"Rufy2","Not significant"
588.759179587663,-0.684013171390291,0.238931947640738,0.00143479369785201,0.00659721349893691,"Lamtor4","Not significant"
525.565051604692,0.672930783577479,0.229984521521822,0.00144089958549672,0.0066224413695262,"Rbm25","Not significant"
25.867558753146,-1.01964851203836,0.384977504649629,0.00144308240885133,0.00662962472623065,"Nudt1","Down in Mutant"
193.289009802635,0.622975100146414,0.210639329596224,0.00144402415723623,0.00663110277442742,"Farsa","Not significant"
144.226822930453,0.512567649403225,0.169855087672648,0.00146299601871735,0.00671534009449876,"Nudcd3","Not significant"
23.3962596926586,-1.17328849311498,0.469113045892636,0.00146594230692654,0.00672597725121377,"Mrnip","Down in Mutant"
121.461383129723,0.722713561251913,0.250791916123195,0.00146982673207861,0.00674090776139827,"Abce1","Not significant"
4.7431769205501,-3.37780307455369,1.48383074560863,0.00147183094230606,0.00674720614143306,"Ttk","Down in Mutant"
34.7176795626342,0.890287357010175,0.321289047878208,0.00147392338762301,0.00675390344071471,"Pogk","Not significant"
32.1897591235686,-0.961939402180761,0.362841611613443,0.00147794747447935,0.00676733566605434,"Phkb","Not significant"
500.039319205057,0.445414768485769,0.145595547918031,0.00147812025394137,0.00676733566605434,"Prkcsh","Not significant"
394.335816985855,-0.499174135296324,0.166208225188873,0.00147934765807566,0.00677005699748362,"Sirt2","Not significant"
54.672148326532,0.759611355804618,0.265884837618189,0.00148442643888648,0.00679039382544522,"Chmp2b","Not significant"
33.786381606996,0.994835571423113,0.370379742393973,0.00148523566166466,0.00679119085143373,"Fkbp7","Not significant"
7.92270749331867,-2.43795949641451,1.08564001736866,0.00148602751450077,0.00679190780666058,"Ncapg","Down in Mutant"
82.0836791365037,0.631351946050367,0.214710910750841,0.00148928031171296,0.00680386712249897,"Smim20","Not significant"
49.0543851272225,-0.941138926089112,0.355989528134871,0.00149157562187219,0.00681144375573143,"Lage3","Not significant"
112.637468107263,-0.613743235439905,0.209342105175912,0.00149239386516906,0.00681227161245545,"Gng12","Not significant"
